"code_insee_com","nom_com","RR_med","NBJRR5_med","NBJRR1_med","NBJRR10_med","Tmin_med","Tmax_med","Tens_vap_med","Force_vent_med","Insolation_med","Rayonnement_med","niveau_vie_median_2021"
81106,"Grazac",44.5,3,7.5,1,8.2,20.5,13,3,3239.5,12941.5,25130
81108,"Itzac",74.4,5,9,2,7.4,18.6,11.1,1.7,3239.5,12941.5,21970
81109,"Jonquières",50,3,7,1,8.3,20.4,12,2.1,3031,12325.5,21980
81112,"Labastide-de-Lévis",52.6,3,8,1,8.55,19.05,11.6,2.4,3511.5,13241.5,23550
81114,"Labastide-Gabausse",28.2,2.5,5.5,1,8.55,19.05,11.1,2.4,3511.5,13241.5,24090
81115,"Labastide-Rouairoux",91.7,5,9,3,7.6,16.5,10.9,4.2,3575,13240,17620
81116,"Labastide-Saint-Georges",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,24120
81117,"Labessière-Candeil",61.6,4,8,2,5.4,17.5,11.05,2.4,3511.5,13241.5,22450
81118,"Laboulbène",50,3,7,1,8.3,20.4,10.7,3.2,3565.5,13621.5,25400
81119,"Laboutarie",50,3,7,1,8.3,20.4,11.05,2.4,3511.5,13241.5,20890
81120,"Labruguière",126.7,7,11,4,5.7,14,10.05,4.4,3031,12325.5,21070
81121,"Lacabarède",104.75,6,11,3,7.6,16.5,10.9,4.2,3575,13240,18140
81124,"Lacaune",106.3,6,10,4,4.4,13.7,9.3,5,3138,12100,21900
81125,"Lacaze",74.6,5,7.5,3,6.35,14.8,10.7,3,3575,13240,17220
81126,"Lacougotte-Cadoul",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,24360
81127,"Lacroisille",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,21740
81128,"Lacrouzette",69.35,4,7,2,8,16.15,10.7,3.2,3565.5,13621.5,21740
81129,"Lagardiolle",91,5,10,3,8,17.6,12,2.1,3031,12325.5,19460
81130,"Lagarrigue",71.6,4,9,2,8,16.15,10.7,3.2,3565.5,13621.5,22790
81131,"Lagrave",45.25,3,8,1,5.4,17.5,11.05,2.4,3511.5,13241.5,24610
81132,"Guitalens-L'Albarède",65.45,4,8,2,8.3,20.4,12,2.1,3031,12325.5,21250
81133,"Lamillarié",49,3,8,2,7.9,18.6,11.1,2.4,3511.5,13241.5,24160
81136,"Larroque",57,4,8,2,8.3,18.3,11.2,3,3239.5,12941.5,23810
81138,"Lasgraisses",58.25,3,8,2,5.4,17.5,11.05,2.4,3511.5,13241.5,21280
81139,"Lautrec",50,3,7,1,8.3,20.4,11.05,2.4,3511.5,13241.5,22500
81140,"Lavaur",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,22770
81141,"Lédas-et-Penthiès",83.75,5,9.5,3,8.1,16.4,10.5,3.6,3414,12630,20280
81142,"Lempaut",67.75,4,9,2,8,17.6,12,2.1,3031,12325.5,22090
81143,"Lescout",67.75,4,9,2,8,17.6,12,2.1,3031,12325.5,22110
81144,"Lescure-d'Albigeois",62.75,4,9,2,8.75,18.8,11.5,2.4,3511.5,13241.5,22770
81145,"Lisle-sur-Tarn",56.75,4,8,2,7.95,19.75,12,1.7,3239.5,12941.5,22120
81146,"Livers-Cazelles",58.5,4,8,2,7,19.4,11.1,2.4,3511.5,13241.5,20180
81147,"Lombers",50,3,7,1,7.9,18.6,11.1,2.4,3511.5,13241.5,21980
81149,"Loupiac",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,24060
81150,"Lugan",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,28100
81151,"Magrin",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,21700
81152,"Mailhoc",44.75,3,8,1,8.55,19.05,11.1,2.4,3511.5,13241.5,23060
81156,"Marssac-sur-Tarn",58.25,3,8,2,5.4,17.5,11.05,2.4,3511.5,13241.5,24090
81157,"Marzens",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,26340
81158,"Masnau-Massuguiès",64.9,4,9,2,8,18.6,10.7,3,3575,13240,16780
81159,"Massac-Séran",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,25530
81160,"Massaguel",95,6,11,3,8,17.6,12,2.1,3031,12325.5,20890
81161,"Massals",64.9,4,9,2,8,18.6,10.7,3.2,3565.5,13621.5,19730
81162,"Maurens-Scopont",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,25240
81163,"Mazamet",94.15,5.5,10,3,5.7,14,10.05,4.4,3575,13240,19140
81164,"Mézens",44.5,3,7.5,1,8.2,20.5,13,3,3239.5,12941.5,25560
81165,"Milhars",65.6,4,9,2,7,19.4,11.1,2.3,3239.5,12941.5,19270
81168,"Mirandol-Bourgnounac",72.7,5,9,2,8.1,16.4,10.5,3.6,3414,12630,20780
81170,"Monestiés",66.8,4.5,8,2.5,8.55,19.05,11.1,2.4,3511.5,13241.5,21810
81171,"Montans",56.75,4,8,2,7.95,19.75,12,1.9,3455,13217,23840
81173,"Montcabrier",63.1,4,8,2,8.6,18.45,11.8,1.9,3455,13217,26750
81174,"Montdragon",50,3,7,1,8.3,20.4,11.05,2.4,3511.5,13241.5,21780
81175,"Montdurausse",57.75,4,9,2,8.3,18.3,11.2,3,3239.5,12941.5,20280
81177,"Montfa",68.8,4,9,2,8.3,20.4,10.7,3.2,3565.5,13621.5,23330
81178,"Montgaillard",57,4,8,2,8.3,18.3,11.2,3,3239.5,12941.5,22450
81179,"Montgey",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,24220
81180,"Montirat",72.7,5,9,2,6.7,19.15,10.5,3.6,3310,12085,19490
81181,"Montpinier",50,3,7,1,8.3,20.4,10.7,3.2,3565.5,13621.5,22670
81182,"Montredon-Labessonnié",69.35,4,7,2,8,16.15,10.7,3.2,3565.5,13621.5,20100
81183,"Mont-Roc",74.6,5,8,3,8,16.15,10.7,3.2,3565.5,13621.5,20730
81185,"Montvalen",54.1,4,9,2,8.2,20.5,13,3,3239.5,12941.5,23320
81186,"Moularès",65.7,4,8,2,8.1,16.4,10.5,3.6,3414,12630,19570
81187,"Moulayrès",65.45,4,8,2,8.3,20.4,11.8,1.9,3455,13217,22090
81188,"Moulin-Mage",106.3,6,10,4,4.4,13.7,9.3,5,3138,12100,23150
81189,"Mouzens",63.1,4,8,2,9.5,17.6,11.4,4.6,3605,15422,25180
81190,"Mouzieys-Teulet",49,3,8,2,8.75,18.8,11.5,2.4,3511.5,13241.5,21950
81191,"Mouzieys-Panens",58.5,4,8,2,7,19.4,11.1,1.7,3239.5,12941.5,20140
81192,"Murat-sur-Vèbre",75.8,4,9,2,5.4,13.7,9.6,5.3,3138,12100,19590
81193,"Nages",110.3,5,10,3,5.9,12.7,9.3,5,3138,12100,21100
81195,"Navès",71.6,4,9,2,8,17.6,12,2.1,3031,12325.5,25080
81196,"Noailhac",71.6,4,9,2,6.35,14.8,10.7,3,3575,13240,22710
81197,"Noailles",44.75,3,8,1,8.55,19.05,11.1,2.4,3511.5,13241.5,21890
81198,"Orban",58.25,3,8,2,5.4,17.5,11.05,2.4,3511.5,13241.5,23550
81199,"Padiès",83.75,5,9.5,3,8.1,16.4,10.5,3.6,3414,12630,19830
81200,"Palleville",65.2,4,8,2,9.5,17.15,11.4,4.6,3605,15422,21450
81201,"Pampelonne",73.8,5,10,3,8.1,16.4,10.5,3.6,3414,12630,21380
81202,"Parisot",56.75,4,8,2,7.95,19.75,12,1.9,3455,13217,24610
81203,"Paulinet",88.85,5,10,3,8,18.6,10.7,3.2,3565.5,13621.5,19590
81204,"Payrin-Augmontel",71.6,4,9,2,5.7,14,10.05,4.4,3575,13240,22520
81205,"Péchaudier",63.1,4,8,2,9.5,17.6,11.4,4.6,3605,15422,22020
81206,"Penne",74.4,5,9,2,8,18.9,11.6,1.7,3239.5,12941.5,20360
81208,"Peyrole",56.75,4,8,2,7.95,19.75,12,1.9,3455,13217,24370
81209,"Pont-de-Larn",99.25,6,10,3,6.35,14.8,10.7,3,3575,13240,22740
81210,"Poudis",48.5,3,7,1,9.5,17.15,11.4,4.6,3605,15422,20730
81211,"Poulan-Pouzols",58.25,3,8,2,7.9,18.6,11.1,2.4,3511.5,13241.5,22820
81212,"Prades",65.45,4,8,2,7.8,19.2,11.8,1.9,3455,13217,23420
81214,"Puéchoursi",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,25990
81215,"Puybegon",61.6,4,8,2,7.8,19.2,11.8,1.9,3455,13217,23540
81216,"Puycalvel",67.75,4,9,2,8.3,20.4,11.05,2.1,3031,12325.5,19600
81217,"Puycelsi",59.6,4,8,2,8,18.9,11.6,1.7,3239.5,12941.5,19500
81218,"Puygouzon",49,3,8,2,7.9,18.6,11.1,2.4,3511.5,13241.5,25950
81219,"Puylaurens",65.45,4,8,2,9.5,17.15,12,2.1,3031,12325.5,21510
81220,"Rabastens",44.5,3,7.5,1,8.2,20.5,13,3,3239.5,12941.5,23190
81221,"Rayssac",94.8,6,10,3,8,16.15,10.7,3.2,3565.5,13621.5,18110
81222,"Réalmont",50,3,7,1,8.3,20.4,11.5,2.4,3511.5,13241.5,21240
81224,"Riols",69.4,4,9,2,7,19.4,11.1,2.3,3310,12085,16440
81225,"Rivières",52.6,3,8,1,8.15,19.9,11.6,2.4,3511.5,13241.5,23330
81227,"Roquecourbe",68.8,4,9,2,8,16.15,10.7,3.2,3565.5,13621.5,20930
81228,"Roquemaure",44.5,3,7.5,1,8.2,20.5,13,3,3239.5,12941.5,25330
81229,"Roquevidal",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,25670
81230,"Rosières",60.1,4,8,2,8.1,16.4,10.5,3.6,3511.5,13241.5,22620
81231,"Rouairoux",104.75,6,11,3,5.5,14.8,10.9,4.2,3575,13240,21350
81232,"Rouffiac",58.25,3,8,2,5.4,17.5,11.05,2.4,3511.5,13241.5,23700
81233,"Terre-de-Bancalié",74.6,5,8,3,8.75,18.8,11.5,3.2,3565.5,13621.5,21490
81235,"Saint-Affrique-les-Montagnes",71.6,4,9,2,8,17.6,12,2.1,3031,12325.5,23890
81236,"Saint-Agnan",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,24940
81237,"Saint-Amancet",91,5,10,3,8,17.6,12,2.1,3031,12325.5,22440
81238,"Saint-Amans-Soult",94.15,5.5,10,3,5.5,14.8,11.2,4.5,3575,13240,20420
81239,"Saint-Amans-Valtoret",104.75,6,11,3,5.5,14.8,10.7,3,3575,13240,21520
81242,"Saint-Avit",91,5,10,3,8,17.6,12,2.1,3031,12325.5,21680
81243,"Saint-Beauzile",74.4,5,9,2,7.4,18.6,11.1,1.7,3239.5,12941.5,22750
81244,"Saint-Benoît-de-Carmaux",66.8,4.5,8,2.5,8.55,19.05,11.1,2.4,3511.5,13241.5,18710
81245,"Saint-Christophe",58.5,4,8,2,7,19.4,11.1,1.9,3310,12085,16400
81246,"Sainte-Cécile-du-Cayrou",74.4,5,9,2,8,18.9,11.6,1.7,3239.5,12941.5,19820
81247,"Saint-Cirgue",83.75,5,9.5,3,8,18.6,11.5,3.6,3565.5,13621.5,16990
81248,"Saint-Gauzens",61.6,4,8,2,7.8,19.2,11.8,1.9,3455,13217,22650
81249,"Sainte-Gemme",60.1,4,8,2,8.1,16.4,10.5,3.6,3511.5,13241.5,21050
81250,"Saint-Genest-de-Contest",50,3,7,1,8.3,20.4,11.05,2.4,3511.5,13241.5,22710
81251,"Saint-Germain-des-Prés",67.75,4,9,2,8,17.6,12,2.1,3031,12325.5,22110
81252,"Saint-Germier",68.8,4,9,2,8.3,20.4,10.7,3.2,3565.5,13621.5,25050
81253,"Saint-Grégoire",49,3,8,2,8.75,18.8,11.5,2.4,3511.5,13241.5,22910
81254,"Saint-Jean-de-Marcel",65.7,4,8,2,8.1,16.4,10.5,3.6,3511.5,13241.5,21300
81255,"Saint-Jean-de-Rives",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,28420
81257,"Saint-Juéry",49,3,8,2,8.75,18.8,11.5,2.4,3511.5,13241.5,20770
81258,"Saint-Julien-du-Puy",50,3,7,1,8.3,20.4,11.05,2.4,3511.5,13241.5,21690
81259,"Saint-Julien-Gaulène",83.75,5,9.5,3,8.1,16.4,10.5,3.6,3511.5,13241.5,22010
81261,"Saint-Lieux-lès-Lavaur",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,25800
81262,"Saint-Marcel-Campes",58.5,4,8,2,7,19.4,11.1,2.4,3511.5,13241.5,22450
81263,"Saint-Martin-Laguépie",58.5,4,8,2,7,19.4,11.1,1.9,3310,12085,18880
81266,"Saint-Paul-Cap-de-Joux",65.45,4,8,2,7.8,19.2,11.8,1.9,3455,13217,21630
81267,"Saint-Pierre-de-Trivisy",94.8,6,10,3,8,16.15,10.7,3.2,3565.5,13621.5,19040
81269,"Saint-Salvy-de-la-Balme",96,6,10,3,6.35,14.8,10.7,3,3575,13240,21050
81270,"Saint-Sernin-lès-Lavaur",63.1,4,8,2,9.5,17.15,11.4,4.6,3605,15422,23410
81271,"Saint-Sulpice-la-Pointe",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,24520
81272,"Saint-Urcisse",57,4,8,2,8.3,18.3,11.2,3,3239.5,12941.5,18250
81273,"Saïx",67.75,4,9,2,8,17.6,12,2.1,3031,12325.5,23070
81274,"Saliès",49,3,8,2,7.9,18.6,11.1,2.4,3511.5,13241.5,25070
81275,"Salles",58.5,4,8,2,7,19.4,11.1,2.4,3511.5,13241.5,19630
81276,"Salvagnac",57,4,8,2,8.3,18.3,11.2,3,3239.5,12941.5,20360
81277,"Saussenac",62.75,4,9,2,8.75,18.8,11.5,3.6,3511.5,13241.5,21790
81278,"Sauveterre",104.75,6,11,3,7.6,16.5,10.9,4.2,3575,13240,20560
81279,"Sauzière-Saint-Jean",57,4,8,2,8.3,18.3,11.2,3,3239.5,12941.5,19450
81280,"Ségur",66.8,4.5,8,2.5,7,19.4,11.1,2.4,3511.5,13241.5,19960
81281,"Sémalens",67.75,4,9,2,8.3,20.4,12,2.1,3031,12325.5,22270
81283,"Senouillac",42,3,7.5,1,8.15,19.9,11.6,2.4,3511.5,13241.5,22670
81284,"Sequestre",28.2,2.5,5.5,1,7.9,18.6,11.1,2.4,3511.5,13241.5,22450
81285,"Sérénac",83.75,5,9.5,3,8.75,18.8,11.5,3.6,3511.5,13241.5,21060
81286,"Serviès",65.45,4,8,2,8.3,20.4,11.8,1.9,3455,13217,21860
81287,"Sieurac",58.25,3,8,2,5.4,17.5,11.05,2.4,3511.5,13241.5,21950
81288,"Sorèze",91,5,10,3,9.5,17.15,12,2.1,3031,12325.5,21250
81289,"Soual",67.75,4,9,2,8,17.6,12,2.1,3031,12325.5,21550
81290,"Souel",58.5,4,8,2,7,19.4,11.1,2.4,3511.5,13241.5,21160
81291,"Taïx",28.2,2.5,5.5,1,7.9,18.6,11.1,2.4,3511.5,13241.5,22280
81292,"Tanus",65.7,4,8,2,8.1,16.4,10.5,3.6,3414,12630,20590
81293,"Tauriac",54.1,4,9,2,8.3,18.3,11.2,3,3239.5,12941.5,22670
81294,"Técou",45.25,3,8,1,7.95,19.75,12,1.9,3455,13217,24150
81295,"Teillet",74.6,5,8,3,8,16.15,10.7,3.2,3565.5,13621.5,19600
81297,"Terssac",58.25,3,8,2,7.9,18.6,11.1,2.4,3511.5,13241.5,25470
81298,"Teulat",63.1,4,8,2,8.6,18.45,11.8,1.9,3455,13217,25870
81299,"Teyssode",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,23340
81300,"Tonnac",74.4,5,9,2,7.4,18.6,11.1,1.7,3239.5,12941.5,20670
81303,"Trébas",76.9,5,9,2,8,18.6,10.5,3.6,3565.5,13621.5,19950
81304,"Trévien",66.8,4.5,8,2.5,8.55,19.05,10.5,3.6,3511.5,13241.5,20380
81305,"Vabre",93.8,6,10,3,6.35,14.8,10.7,3,3575,13240,18560
81306,"Valderiès",62.75,4,9,2,8.75,18.8,11.5,3.6,3511.5,13241.5,22000
81307,"Valdurenque",71.6,4,9,2,6.35,14.8,10.7,3,3575,13240,21800
81308,"Valence-d'Albigeois",83.75,5,9.5,3,8,18.6,10.5,3.6,3414,12630,20910
81309,"Vaour",74.4,5,9,2,8,18.9,11.6,1.7,3239.5,12941.5,16800
81310,"Veilhes",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,27950
81311,"Vénès",50,3,7,1,8.3,20.4,10.7,3.2,3565.5,13621.5,22420
81312,"Verdalle",126.7,7,11,4,8,17.6,12,2.1,3031,12325.5,21050
81313,"Verdier",56.1,4,8,2,7.4,18.6,11.1,1.7,3239.5,12941.5,21350
81314,"Viane",74.6,5,7.5,3,4.4,13.7,9.3,3,3575,13240,19960
81315,"Vielmur-sur-Agout",67.75,4,9,2,8.3,20.4,12,2.1,3031,12325.5,22920
81316,"Vieux",56.1,4,8,2,7.4,18.6,11.1,1.7,3239.5,12941.5,20590
81317,"Villefranche-d'Albigeois",88.85,5,10,3,8.75,18.8,11.5,3.2,3565.5,13621.5,22070
81318,"Villeneuve-lès-Lavaur",63.1,4,8,2,8.6,18.45,11.8,1.9,3455,13217,22860
81319,"Villeneuve-sur-Vère",44.75,3,8,1,8.55,19.05,11.6,2.4,3511.5,13241.5,23660
81320,"Vindrac-Alayrac",58.5,4,8,2,7,19.4,11.1,1.7,3239.5,12941.5,20790
81322,"Virac",44.75,3,8,1,8.55,19.05,11.1,2.4,3511.5,13241.5,20090
81323,"Viterbe",65.45,4,8,2,7.8,19.2,11.8,1.9,3455,13217,24160
81324,"Viviers-lès-Lavaur",63.1,4,8,2,7.8,19.2,11.8,1.9,3455,13217,25780
81325,"Viviers-lès-Montagnes",71.6,4,9,2,8,17.6,12,2.1,3031,12325.5,23600
81326,"Sainte-Croix",44.75,3,8,1,8.55,19.05,11.1,2.4,3511.5,13241.5,25110
82001,"Albefeuille-Lagarde",57.35,4,8,2,8.3,18.6,11.6,2.2,3433,13247,22150
82002,"Albias",61,5,9,3,8.2,18.35,12.6,2.4,3427,13114,21070
82003,"Angeville",58.6,4,10,2,9.2,18.8,12,2.1,3582,13430,22210
82004,"Asques",55.45,4,8,2,9.2,18.8,12,3.1,3522,13471,20990
82005,"Aucamville",47.9,3,7,1,8.4,18.9,11.6,3,3834,14927,23720
82007,"Auty",58,4,9,2,9.7,19.1,12.6,2.4,3427,13114,19560
82008,"Auvillar",55,4,8.5,2,9.4,18.6,12,3.1,3522,13471,21660
82010,"Bardigues",55,4,8.5,2,9.4,18.6,12,3.1,3522,13471,22340
82011,"Barry-d'Islemade",57.35,4,8,2,7.7,19.6,12,2.1,3582,13430,21210
82012,"Barthes",60.1,4,9,2,7.7,19.6,12,2.1,3582,13430,20930
82013,"Beaumont-de-Lomagne",49.35,4,8,1,9.2,18.8,11.6,3,3834,14927,20530
82014,"Beaupuy",47.9,3,7,1,8.4,18.9,11.6,3,3834,14927,24230
82015,"Belbèze-en-Lomagne",50.65,3,8,1,9.2,18.8,11.6,3,3834,14927,23190
82016,"Belvèze",51.3,3,8,1,9.3,18.6,11.4,3,3582,13430,22380
82017,"Bessens",49.1,3,8,1,8.4,18.9,11.6,3,3834,14927,24800
82018,"Bioule",64,4.5,10,2,8.2,18.35,12.6,2.4,3427,13114,22710
82019,"Boudou",55.35,4,8.5,2,7.7,19.6,12,2.1,3582,13430,22740
82020,"Bouillac",47.9,3,7,1,8.4,18.9,11.6,3,3834,14927,22250
82021,"Bouloc-en-Quercy",51.3,3,8,1,9.3,18.6,11.4,3,3582,13430,21790
82022,"Bourg-de-Visa",60.65,4,9,2,9.3,18.6,11.4,3,3582,13430,16950
82023,"Bourret",58.4,3.5,9.5,2,9.2,18.8,11.6,3,3834,14927,21590
82024,"Brassac",60.65,4,9,2,9.3,18.6,11.4,3,3582,13430,22510
82025,"Bressols",48.35,3,7,1,8.3,18.6,11.6,2.2,3433,13247,23430
82026,"Bruniquel",68,5,9,2,8.3,18.3,11.2,3,3239.5,12941.5,21520
82027,"Campsas",53,4,8,1,8.6,19.4,12.5,2.3,3593,13187,23920
82028,"Canals",60.3,4,9.5,2,8.6,19.4,12.5,2.3,3593,13187,25260
82029,"Castanet",69.4,4,9,2,6.7,19.15,10.6,1.9,3310,12085,22530
82030,"Castelferrus",48,3.5,6,1,9.2,18.8,12,2.1,3582,13430,19420
82031,"Castelmayran",58.6,4,10,2,9.2,18.8,12,2.1,3582,13430,20400
82032,"Castelsagrat",77.55,5,9.5,2,9.3,18.6,11.4,3,3582,13430,20130
82033,"Castelsarrasin",57.6,4,9,2,7.7,19.6,12,2.1,3582,13430,19970
82034,"Castéra-Bouzet",55,4,8.5,2,9.4,18.6,12,3.1,3522,13471,18050
82035,"Caumont",58.6,4,10,2,9.2,18.8,12,2.1,3582,13430,22620
82036,"Causé",51.25,3,8,1,9.2,18.8,12.2,3.2,3536.5,12600.5,19500
82037,"Caussade",62.25,4,10,1,8.2,18.35,12.6,2.4,3427,13114,19900
82038,"Caylus",68.3,4,9,2,7.8,18.9,11.1,2.3,3239.5,12941.5,19790
82039,"Cayrac",57.2,4,9,2,8.2,18.35,12.6,2.4,3427,13114,21340
82040,"Cayriech",67.8,4,8,2,7.8,18.9,11.1,2.3,3427,13114,22140
82041,"Cazals",65.9,4,9,2,7.8,18.9,11.1,2.3,3239.5,12941.5,19550
82042,"Cazes-Mondenard",59.9,4,9,2,9.4,18.9,11.4,3,3582,13430,18820
82043,"Comberouger",54.35,4,9,1.5,9.2,18.8,11.6,3,3834,14927,21390
82044,"Corbarieu",53,4,8,1,8.3,18.6,11.6,2.2,3433,13247,23660
82045,"Cordes-Tolosannes",58.4,3.5,9.5,2,9.2,18.8,12,2.1,3582,13430,21870
82048,"Dieupentale",60.3,4,9.5,2,8.6,19.4,12.5,2.3,3593,13187,23120
82049,"Donzac",42.2,3,6,1,9.5,19.5,12,3.1,3522,13471,22400
82050,"Dunes",51,3.5,9,2,9.5,19.5,12,3.1,3522,13471,23020
82051,"Durfort-Lacapelette",55.3,3,9,2,9.3,18.6,11.4,3,3582,13430,20130
82052,"Escatalens",58.4,3.5,9.5,2,7.7,19.6,12,2.1,3582,13430,22170
82053,"Escazeaux",54.35,4,9,1.5,9.2,18.8,11.6,3,3834,14927,22380
82054,"Espalais",77.55,5,9.5,2,9.4,18.6,12,3.1,3522,13471,21260
82055,"Esparsac",57.1,4,8,2,9.4,18.6,12,3.1,3522,13471,20790
82056,"Espinas",68.3,4,9,2,7.8,18.9,11.1,2.3,3239.5,12941.5,20420
82057,"Fabas",53,4,8,1,8.6,19.4,12.5,2.3,3593,13187,25600
82058,"Fajolles",50.65,3,8,1,9.2,18.8,12,2.1,3582,13430,22090
82059,"Faudoas",49.35,4,8,1,9.2,18.8,12,3.1,3522,13471,20090
82060,"Fauroux",60.65,4,9,2,9.3,18.6,11.4,3,3582,13430,17780
82061,"Féneyrols",65.6,4,9,2,7.8,18.9,11.1,2.3,3239.5,12941.5,18320
82062,"Finhan",49.1,3,8,1,8.4,18.9,11.6,3,3834,14927,22080
82063,"Garganvillar",50.65,3,8,1,9.2,18.8,12,2.1,3582,13430,20560
82064,"Gariès",54.35,4,9,1.5,9.2,18.8,11.6,3,3834,14927,22420
82065,"Gasques",51.9,3,9,1,9.5,19.5,12,2.1,3582,13430,24110
82066,"Génébrières",61,5,9,3,8.2,18.35,12.6,2.4,3427,13114,23070
82068,"Gimat",49.35,4,8,1,9.4,18.6,12,3.1,3522,13471,22170
82069,"Ginals",69.4,4,9,2,6.7,19.15,11.1,2.3,3310,12085,20030
82072,"Golfech",56.6,4,8,2,9.5,19.5,12,3.1,3522,13471,21940
82073,"Goudourville",77.55,5,9.5,2,7.7,19.6,12,2.1,3582,13430,22920
82074,"Gramont",53,4,8,2,9.4,18.6,12,3.1,3522,13471,21560
82075,"Grisolles",60.3,4,9.5,2,8.6,19.4,12.5,2.3,3593,13187,23580
82076,"Honor-de-Cos",56.7,3,8,2,8.3,18.6,11.6,2.2,3433,13247,22720
82077,"Labarthe",56.9,4,8.5,2,9.4,18.9,11.6,2.2,3433,13247,18950
82078,"Labastide-de-Penne",63.3,4,9,2,7.8,18.9,11.1,2.3,3709,14404,20770
82079,"Labastide-Saint-Pierre",53,4,8,1,8.3,18.6,11.6,2.2,3433,13247,21240
82080,"Labastide-du-Temple",60.1,4,9,2,7.7,19.6,12,2.1,3582,13430,21490
82081,"Labourgade",50.65,3,8,1,9.2,18.8,12,2.1,3582,13430,21010
82082,"Lacapelle-Livron",68.3,4,9,2,7.8,18.9,11.1,2.3,3310,12085,19330
82083,"Lachapelle",55,4,8.5,2,9.4,18.6,12,3.1,3522,13471,20180
82084,"Lacour",68.5,5,11,2.5,9.3,18.6,11.4,3,3582,13430,22010
82085,"Lacourt-Saint-Pierre",48.35,3,7,1,8.3,18.6,11.6,2.2,3433,13247,22880
82086,"Lafitte",50.65,3,8,1,9.2,18.8,12,2.1,3582,13430,21270
82087,"Lafrançaise",57.35,4,8,2,7.7,19.6,12,2.1,3582,13430,21300
82088,"Laguépie",58.5,4,8,2,7,19.4,11.1,1.9,3310,12085,19150
82089,"Lamagistère",64.5,5,10,2,9.5,19.5,12,3.1,3522,13471,20150
82090,"Lamothe-Capdeville",59.45,4,9,2,8.3,18.6,11.6,2.2,3433,13247,23030
82091,"Lamothe-Cumont",57.1,4,8,2,9.4,18.6,12,3.1,3522,13471,23590
82092,"Lapenche",63.3,4,9,2,9.7,19.1,12.6,2.4,3427,13114,20520
82093,"Larrazet",50.65,3,8,1,9.2,18.8,11.6,3,3834,14927,20310
82094,"Lauzerte",51.3,3,8,1,9.3,18.6,11.4,3,3582,13430,19890
82095,"Lavaurette",67.8,4,8,2,7.8,18.9,11.1,2.3,3427,13114,20420
82096,"Ville-Dieu-du-Temple",60.1,4,9,2,7.7,19.6,12,2.1,3582,13430,20900
82097,"Lavit",57.1,4,8,2,9.4,18.6,12,3.1,3522,13471,20920
82098,"Léojac",64.1,4,10,2,8.3,18.6,11.6,2.2,3433,13247,24530
82099,"Lizac",60.1,4,9,2,7.7,19.6,12,2.1,3582,13430,21190
82100,"Loze",70.4,4.5,9,2,7.8,18.9,11.1,2.3,3310,12085,20310
82101,"Malause",77.55,5,9.5,2,7.7,19.6,12,2.1,3582,13430,19440
82102,"Mansonville",55,4,8.5,2,9.4,18.6,12,3.1,3522,13471,19410
82103,"Marignac",49.35,4,8,1,9.4,18.6,12,3.1,3522,13471,23790
82104,"Marsac",57.1,4,8,2,9.4,18.6,12,3.1,3522,13471,21620
82105,"Mas-Grenier",52,3,8,1,8.4,18.9,11.6,3,3834,14927,21950
82106,"Maubec",51.25,3,8,1,9.4,18.6,12,3.1,3522,13471,21570
82108,"Meauzac",57.35,4,8,2,7.7,19.6,12,2.1,3582,13430,22030
82109,"Merles",63,4.5,11,2,7.7,19.6,12,2.1,3582,13430,22220
82110,"Mirabel",58,4,9,2,9.7,19.1,12.6,2.4,3427,13114,21670
82111,"Miramont-de-Quercy",58.8,4,8,2,9.3,18.6,11.4,3,3582,13430,19750
82112,"Moissac",44.5,3,6,2,7.7,19.6,12,2.1,3582,13430,19200
82113,"Molières",58.9,4,9,2,9.7,19.1,12.6,2.4,3427,13114,20340
82114,"Monbéqui",49.1,3,8,1,8.4,18.9,11.6,3,3834,14927,23400
82115,"Monclar-de-Quercy",57.75,4,9,2,8.3,18.3,11.2,3,3239.5,12941.5,20810
82116,"Montagudet",51.3,3,8,1,9.3,18.6,11.4,3,3582,13430,17790
82117,"Montaigu-de-Quercy",66.4,4,9,2,9.3,18.6,11.4,3,3582,13430,19300
82118,"Montaïn",50.65,3,8,1,9.2,18.8,11.6,3,3834,14927,21610
